"MolWeight"	"nAtoms"	"numC"	"numN"	"numP"	"numO"	"numHydrogen"	"CNRatio"	"XLogP"	"Fsp3"	"MW"	"LipinskiFailures"	"nRotB"	"MLogP"	"nAtomLAC"	"nAtomP"	"nAtomLC"	"nB"	"nBase"	"nAtom"	"nAromBond"	"naAromAtom"	"ALogP"	"ALogp2"	"AMR"	"nAcid"	"nA"	"nR"	"nN"	"nD"	"nC"	"nF"	"nQ"	"nE"	"nG"	"nH"	"nI"	"nP"	"nL"	"nK"	"nM"	"nS"	"nT"	"nY"	"nV"	"nW"	"nSmallRings"	"nAromRings"	"nRingBlocks"	"nAromBlocks"	"nRings3"	"nRings4"	"nRings5"	"nRings6"	"nRings7"	"nRings8"	"nRings9"	"tpsaEfficiency"	"Zagreb"	"WPATH"	"WPOL"	"WTPT.1"	"WTPT.2"	"WTPT.3"	"WTPT.4"	"WTPT.5"	"VAdjMat"	"VABC"	"TopoPSA"	"topoShape"	"geomShape"	"PetitjeanNumber"	"MDEC.11"	"MDEC.12"	"MDEC.13"	"MDEC.14"	"MDEC.22"	"MDEC.23"	"MDEC.24"	"MDEC.33"	"MDEC.34"	"MDEC.44"	"MDEO.11"	"MDEO.12"	"MDEO.22"	"MDEN.11"	"MDEN.12"	"MDEN.13"	"MDEN.22"	"MDEN.23"	"MDEN.33"	"khs.sLi"	"khs.ssBe"	"khs.ssssBe"	"khs.ssBH"	"khs.sssB"	"khs.ssssB"	"khs.sCH3"	"khs.dCH2"	"khs.ssCH2"	"khs.tCH"	"khs.dsCH"	"khs.aaCH"	"khs.sssCH"	"khs.ddC"	"khs.tsC"	"khs.dssC"	"khs.aasC"	"khs.aaaC"	"khs.ssssC"	"khs.sNH3"	"khs.sNH2"	"khs.ssNH2"	"khs.dNH"	"khs.ssNH"	"khs.aaNH"	"khs.tN"	"khs.sssNH"	"khs.dsN"	"khs.aaN"	"khs.sssN"	"khs.ddsN"	"khs.aasN"	"khs.ssssN"	"khs.sOH"	"khs.dO"	"khs.ssO"	"khs.aaO"	"khs.sF"	"khs.sSiH3"	"khs.ssSiH2"	"khs.sssSiH"	"khs.ssssSi"	"khs.sPH2"	"khs.ssPH"	"khs.sssP"	"khs.dsssP"	"khs.sssssP"	"khs.sSH"	"khs.dS"	"khs.ssS"	"khs.aaS"	"khs.dssS"	"khs.ddssS"	"khs.sCl"	"khs.sGeH3"	"khs.ssGeH2"	"khs.sssGeH"	"khs.ssssGe"	"khs.sAsH2"	"khs.ssAsH"	"khs.sssAs"	"khs.sssdAs"	"khs.sssssAs"	"khs.sSeH"	"khs.dSe"	"khs.ssSe"	"khs.aaSe"	"khs.dssSe"	"khs.ddssSe"	"khs.sBr"	"khs.sSnH3"	"khs.ssSnH2"	"khs.sssSnH"	"khs.ssssSn"	"khs.sI"	"khs.sPbH3"	"khs.ssPbH2"	"khs.sssPbH"	"khs.ssssPb"	"Kier1"	"Kier2"	"Kier3"	"HybRatio"	"fragC"	"FMF"	"ECCEN"	"SP.0"	"SP.1"	"SP.2"	"SP.3"	"SP.4"	"SP.5"	"SP.6"	"SP.7"	"VP.0"	"VP.1"	"VP.2"	"VP.3"	"VP.4"	"VP.5"	"VP.6"	"VP.7"	"SPC.4"	"SPC.5"	"SPC.6"	"VPC.4"	"VPC.5"	"VPC.6"	"SC.3"	"SC.4"	"SC.5"	"SC.6"	"VC.3"	"VC.4"	"VC.5"	"VC.6"	"SCH.3"	"SCH.4"	"SCH.5"	"SCH.6"	"SCH.7"	"VCH.3"	"VCH.4"	"VCH.5"	"VCH.6"	"VCH.7"	"C1SP1"	"C2SP1"	"C1SP2"	"C2SP2"	"C3SP2"	"C1SP3"	"C2SP3"	"C3SP3"	"C4SP3"	"ATSp1"	"ATSp2"	"ATSp3"	"ATSp4"	"ATSp5"	"ATSm1"	"ATSm2"	"ATSm3"	"ATSm4"	"ATSm5"	"ATSc1"	"ATSc2"	"ATSc3"	"ATSc4"	"ATSc5"
"neg_DANCE_RDvsIR_2021_PG_Hedrha_Rd2_GC6_1_12053"	369445.594017	26115	17874	1851	31	5911	21699	4116.18650793651	274.557	350.05767753726	369707.746319339	1099	6864	2150.25	1659	9217	12772	28004	313	47814	0	0	-270.7016	4847.16423454	97097.6925000001	328	339	0	8	24	9	0	16	14	434	0	14	42	50	17	14	32	12	0	52	0	2616	1523	1904	1228	32	19	473	2056	36	0	0	238.341876720476	136640	3376887	44509	52590.6535853411	1500.51050489952	22821.7053488581	15751.2078534669	5735.11297621285	4601.68628529486	0	117343.55	691.390270840271	0	357.974410535366	359.205202286299	2039.28906525502	3367.55348972609	360.228166179802	6777.51747812414	16085.9628801881	730.800254896708	10019.5792443072	960.414556230363	103.303372841661	1674.94608896776	1897.5773414681	648.935340804337	14.0680928880856	97.0144095848739	18.2209840537769	292.221361314276	242.064051303603	82.3745145332679	0	0	0	0	3	2	1635	30	3116	1	341	3892	3071	0	28	1686	3035	492	343	3	172	5	0	609	68	9	2	77	296	404	41	146	0	2106	1919	1725	110	208	0	0	0	0	0	0	0	31	0	13	11	61	37	7	72	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21529.6531726858	9700.11061528167	5647.14506898601	350.90884785516	2620057.41000001	442.449124814556	718144	19010.309657282	12415.4132409095	11543.4125154614	9484.02936949909	7668.71301425113	6170.38290677719	4420.12688003461	3205.26985958299	14702.02254744	8583.89457249518	6692.35428085377	4769.73073770616	3381.82084342567	2340.89062076793	1443.86760967037	910.503649223114	4903.17401696507	7632.20621371561	11273.2426849988	1900.73777207762	2644.73849486666	3360.7153748202	2196.52897551459	78.8784044143349	640.037897115809	53.7531432318953	970.455603731591	30.3309922235529	190.689111594316	16.7784016236731	8.07847525242806	11.1707738257607	51.1004769586651	248.039797737276	501.882238111337	5.94912632110501	7.93580255251255	27.9141768676885	110.252352236527	180.848715722597	10	19	1794	6141	1488	3077	3870	573	125	1746878.99923173	2078075.90559541	2988832.29273231	3249045.23879819	3111042.96567134	33373.7276405694	32722.9402871148	47893.0048456361	54082.9676369386	53827.8976824773	818.108867429039	-369.481278852149	-62.7405703434313	64.9945143509878	-89.0929469917485
"neg_DANCE_RDvsIR_2021_PG_Hedrha_Rd3_BE2_1_12016"	361573.328267821	25545	17431	1823	26	5839	21225	3752.12023809524	197.865	347.387434660997	361834.750799686	1073	6671	2090.67	1704	8886	12501	27402	305	46770	0	0	-323.1503	5110.38690743	94637.0550999999	315	364	0	9	21	11	0	22	16	456	0	17	42	46	19	18	33	13	0	48	0	2562	1467	1829	1166	33	18	479	2002	30	0	0	234.869123742703	133812	3357841	43629	51446.5339689617	1466.57128685384	22473.9782578959	15568.1738485067	5642.76910444072	4496.48630536341	0	115855.35	677.471912401325	0	350.407247797128	352.077492734599	1929.40333432011	3272.39154449851	365.485129191989	6505.52998692628	15504.8024782009	710.446388405831	9747.96068314426	958.136932763956	112.968742450316	1661.34341936224	1882.44050989337	677.284969145279	14.9032327195576	104.887077675118	19.9841314197327	281.138396458632	253.968132475953	82.1437762253805	0	0	0	0	4	1	1586	24	3061	4	313	3719	3088	0	39	1663	2900	499	342	3	183	4	0	601	69	13	2	73	283	386	41	151	0	2084	1890	1709	105	189	0	0	0	0	0	0	1	25	0	11	5	61	34	4	72	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	21047.5281770332	9466.96679977985	5514.1055336744	348.269216405872	2571400.14000001	430.829129852149	707465	18597.8514679085	12141.4802426143	11300.8548108314	9296.68278770981	7506.44130250494	6054.77636384871	4341.38797283392	3147.60157119684	14369.3805013885	8391.99574136659	6542.85023921075	4661.52928932113	3302.20245877699	2290.82358441483	1417.01456348187	895.077806276104	4827.27405952771	7499.47269623558	11102.9910227758	1857.45256310152	2578.93806897404	3283.28388290997	2154.93581645754	76.014396491306	634.107759532042	54.5771835010944	947.967080988864	29.3478522257219	186.75140154027	16.974486436422	8.09919967932974	12.0745778407116	50.754806962612	247.818086155037	505.284474084624	5.81056157610922	8.2463489713604	27.4591380874993	108.419531993562	178.719482108352	17	26	1762	5904	1411	3045	3873	569	117	1706856.56648057	2031470.25249506	2925074.43716185	3178612.92888377	3039684.95014129	32715.694561263	32003.2829007746	46907.4038863668	53124.3027440248	52727.690345566	807.961819179132	-360.078608302975	-72.9260373151867	75.8994608888831	-99.7127488209379
"neg_DANCE_RDvsIR_2021_PG_Hedrha_Rd4_BA4_1_11977"	340560.982234076	24071	16491	1688	35	5468	20052	3676.63928571428	222.56	321.683722267322	340804.799428027	1006	6251	1984.69	1547	8459	11747	25830	304	44123	0	0	-269.7285	4615.28981635	89570.1477	311	322	0	7	17	10	0	19	13	401	0	16	44	60	23	14	24	9	0	52	0	2414	1404	1740	1117	33	18	441	1898	24	0	0	219.744259909966	126062	3122046	41006	48492.22752517	1382.69480781645	21014.9116428414	14580.8153077349	5237.54780140543	4239.6339413483	0	108114.9	635.976391255803	0	329.300233919473	342.541111602611	1853.95597198021	3066.24268047777	339.375983198824	6278.0194663913	14888.0711902567	648.856312938981	9339.65227192098	870.774242684499	97.3883811083233	1551.83529560907	1777.52232912499	621.628238798147	12.8545045308771	96.3327065694855	19.9292512726746	258.152739524976	226.276280361265	74.2046044082168	0	0	0	0	4	3	1494	23	2914	3	314	3583	2827	0	25	1569	2787	467	307	3	167	7	0	555	67	10	4	50	268	394	31	121	0	1940	1776	1608	101	167	0	0	0	0	0	0	1	34	0	10	8	57	28	7	67	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19819.5027768423	8926.14359895293	5211.4292572511	322.35877555224	2424891.80000001	409.500787839055	662261	17512.9287913684	11444.0275981953	10653.8422775036	8739.78207530871	7071.15192467639	5701.48633616825	4092.41930230854	2967.25190188765	13556.3175153545	7923.48678677586	6185.62981516358	4400.40080185227	3121.09171600657	2163.8511044909	1336.89329290041	843.438413459074	4508.69257581688	7017.77597622437	10376.1076759052	1747.44114408434	2427.63676669201	3083.26411865035	2028.56691078325	72.4435242240586	584.830940426867	46.8336189200969	897.961103359411	28.3511587251352	174.167383885471	15.3917648180141	8.33557227185929	11.7547824656953	47.1274789502101	230.95352297797	467.622574325321	6.21956982240962	8.36548778038696	26.0792926979409	102.257262257256	166.772513617593	13	15	1662	5645	1379	2867	3578	533	107	1610919.90687216	1916853.06591134	2757765.86525745	2996924.96632573	2877578.99380285	30772.3850503197	30225.2982911307	44188.4780670234	49857.7024112941	49667.558116596	755.127210416214	-343.204680448734	-56.2822748644029	62.3710948279712	-83.7180731737506
"neg_DANCE_RDvsIR_2021_PG_Hedrha_Rd5_BE8_1_12022"	348754.226711338	24651	16913	1775	36	5517	20523	3929.25634920635	252.858	330.234124037853	349007.028515057	1013	6354	2037.09	1642	8673	12070	26474	316	45174	0	0	-248.7971	4626.88518903	91796.9198	319	293	0	5	18	7	0	16	12	395	0	14	38	44	21	15	25	10	0	42	0	2498	1454	1792	1158	37	21	457	1954	29	0	0	223.484854365816	129296	3199498	42011	49680.3609112898	1415.63579875378	21470.0449357457	14714.145423745	5494.04518817649	4341.68553962134	0	109927.11	650.867601842602	0	336.970133785907	349.13027957476	1923.67447893671	3170.12668497011	377.366572400686	6515.71284751868	15211.2505169133	720.247811882956	9491.24772953375	977.915134201175	111.194065757899	1535.45101421322	1769.2669391565	642.061969186318	14.4342420881814	109.764983068757	21.5501823313114	285.523802598027	240.311026606134	69.239220076859	0	0	0	0	5	3	1538	23	2946	3	324	3751	2899	0	33	1581	2821	470	343	3	179	7	0	557	61	10	3	70	316	375	30	147	0	1945	1796	1639	96	174	0	0	0	0	0	0	1	35	0	9	6	57	29	8	75	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20263.0687080554	9103.96497956812	5294.62450546785	331.194934031141	2485158.38000001	423.701180832389	681684	17923.8087488744	11720.4711052894	10925.3888579126	8959.15382600873	7251.28956624528	5860.17182744307	4206.69263723533	3050.27887635906	13891.6237018928	8123.7177106501	6355.85324569123	4529.94705866347	3221.74333535611	2241.49580757192	1388.1299672611	876.599221560026	4634.23254475273	7214.39781804574	10697.7275533523	1815.38446584069	2533.7190103467	3241.32231660944	2090.03836238735	78.8548085943464	603.125974991233	52.7126179417194	930.372886699927	31.187430329064	183.068111201754	17.5973042440115	9.04612310438842	13.5840064714599	50.8985717160632	242.59935955763	489.083228998495	6.75181500477138	9.35517805040823	27.3380941600006	106.94160243906	176.626048460865	14	22	1709	5824	1379	2920	3659	558	129	1654928.81500244	1970002.71364806	2835961.43593387	3080811.87555959	2953760.97067991	31562.3443583425	31008.0401611215	45314.5498106366	51064.0948990339	50765.5733240238	765.950151713424	-346.704428428935	-61.891242296003	67.7985555015975	-84.1154081849858
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Int2_BE4_1_12018"	332796.211276264	23470	15973	1686	35	5387	19681	3615.31349206349	125.057	315.144215208463	333038.218340043	1022	6214	1900.34	1548	8067	11365	25122	291	43151	0	0	-308.61	4753.74280964	87006.9164999999	290	332	1	11	16	6	0	22	16	415	0	12	39	54	16	19	32	14	0	58	0	2287	1334	1664	1043	24	15	404	1817	27	0	0	214.536701776969	122608	3092347	39986	47213.9601777091	1330.81817072063	20739.4704424307	14353.3782210268	5188.47560730161	4094.49966288147	0	107631.17	618.294817682318	0	319.119497819695	348.80190202263	1840.85520270727	3158.16409606343	347.223819743657	5921.61742762874	14202.4525005305	592.160034398188	9161.90872302986	835.105886594765	98.0394455545089	1548.12841801967	1784.78548437403	656.88187995367	13.0615486114332	114.23510787867	23.0346743573357	256.418604372361	225.69485155046	67.7462892595623	0	0	0	0	5	1	1522	26	2741	4	327	3337	2919	0	33	1521	2618	463	297	4	190	4	1	557	60	5	3	60	280	318	35	143	0	1949	1726	1588	84	159	0	0	0	0	0	0	1	34	0	11	7	55	28	4	73	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19433.7087139391	8770.44723678045	5138.59937190822	315.852648947829	2403363.97000001	389.601139159545	645626	17118.0212592948	11145.6955011805	10383.7758073942	8503.52717455299	6855.83594521967	5513.27099376855	3940.01712353063	2844.39257064861	13236.9402794591	7721.05708089756	6039.29578873612	4284.95237587638	3026.4435271106	2090.27649705211	1287.67432393287	809.724613212115	4422.8887644662	6848.44975910339	10086.9688045713	1712.2011786851	2359.22775501455	2976.68619196362	1998.43727604648	73.1623185630064	577.121558140606	46.8004262216632	886.347935168157	27.6257920484617	170.70887659056	14.9956639346289	5.30754039351831	10.8796487703675	43.752866383079	218.308432920407	445.245516343378	3.62227072645381	7.06495907044568	23.6470352873858	94.2507157787487	154.803253254371	9	28	1589	5342	1309	2804	3595	527	102	1565026.25159248	1858875.03856433	2668795.07608228	2899643.74935271	2781024.07672211	30163.9378923302	29506.2728814889	43066.4259687568	48789.3798437457	48645.3036946063	741.119796126956	-332.934451965689	-63.1049800749042	69.2912991228075	-89.5291769716446
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Int3_GD4_1_12059"	329016.059347911	23251	15908	1759	37	5149	19340	3503.36706349206	223.392	309.127856945986	329252.121820953	952	6061	1914.51	1533	8413	11390	24936	273	42591	0	0	-186.5336	4588.81004442	86697.8855999999	276	329	0	6	14	5	0	19	18	413	0	17	40	56	19	16	39	14	0	64	0	2325	1394	1705	1099	29	14	443	1811	28	0	0	211.404699969187	121712	2995407	39488	46820.8534536937	1338.17894987001	20383.038332594	13705.2419625082	5441.62999339468	4101.64951747526	0	104386.35	618.900831113331	0	319.923350236454	348.116703299957	1810.6463828401	3114.85032748102	343.165706300003	6124.5131985965	14105.7506401461	564.40300129298	9127.81580693295	831.624215971764	89.446387832655	1464.84250439422	1646.44222066515	605.256604794382	12.8372393582219	108.057594581446	18.8045798032401	295.654331690795	259.70466592054	73.2858581328981	0	0	0	0	6	1	1498	27	2692	4	310	3525	2740	0	32	1455	2680	474	294	3	172	2	1	549	72	4	0	74	329	335	42	154	1	1824	1709	1493	78	169	0	0	0	0	0	0	1	36	0	8	8	51	33	5	80	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19166.7957479194	8636.40930930099	5052.44998134264	309.825338774943	2331075.43000002	399.708213004498	638617	16925.2769074822	11050.0074988371	10297.3495215981	8436.293508574	6821.05425734297	5482.82489511294	3904.65993425448	2816.58563296377	13104.3873632985	7650.09226260898	5976.61353823832	4242.19808771692	3000.00813890747	2072.25251057569	1272.60428550184	800.015270035221	4359.42381764237	6773.56741169244	9960.35596861719	1685.96559762865	2328.21143187573	2938.74137548739	1976.22490988229	75.5014429947264	563.511969746419	44.2972912613305	872.99150824706	27.7763307005628	167.209279840823	14.291891635882	6.80388894069167	11.7599557106603	47.1142055317078	227.019897494769	450.508866467629	4.95787579945289	7.90262847253225	25.0763890153543	96.2006125142923	154.275952094546	8	28	1574	5526	1312	2745	3444	501	108	1557270.2456636	1850344.78476739	2656817.99463205	2875841.26570145	2755426.12350064	29750.9568787677	29299.7029463585	42697.8088432041	48052.9088989014	47937.1716506075	712.954627099768	-323.806170064974	-51.8022640798688	59.5743478949036	-81.9575713218472
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Int4_RC8_1_11951"	301141.065609685	21274	14565	1590	30	4721	17672	3319.01944444444	214.429	283.304607837425	301360.885393116	873	5525	1754.76	1377	7668	10394	22823	256	38946	0	0	-141.3229	4105.56013124999	79286.2684	258	314	0	8	11	5	0	22	17	377	0	15	37	56	17	15	35	14	0	62	0	2154	1264	1540	993	23	16	407	1678	30	0	0	194.579489246672	111460	2739350	36200	42846.4743242212	1225.6449221562	18600.4711358159	12564.0783743016	4905.65537031992	3755.06597081849	0	95793.12	565.392772505272	0	292.448230077172	304.358223050693	1662.76747322338	2810.21415412648	308.710030346623	5664.58673327551	12990.6992189963	566.135781798908	8369.20513414576	788.804830517075	96.7469512430318	1345.26630955059	1506.09744118441	540.101233323196	12.9958147680999	101.800309113164	18.2220770417482	258.418880358416	231.450327836457	62.606138611308	0	0	0	0	6	1	1339	28	2499	4	292	3194	2514	1	28	1369	2430	436	272	4	169	2	2	503	62	4	0	64	291	294	37	139	1	1653	1601	1345	82	146	0	0	0	0	0	0	1	29	0	9	8	44	28	5	80	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17527.8372449615	7905.49210491918	4643.37173435317	283.982361809698	2129266.09000001	363.773470367537	582888	15485.5684960421	10109.5732372513	9428.12459843736	7722.11259388202	6259.27402146747	5037.87635583941	3601.04858755981	2606.302772908	11986.1984560504	7001.42460596309	5475.702324533	3892.75755415945	2760.83905830622	1913.5427670802	1184.46294227373	748.981476126621	3997.70140545814	6238.93336313414	9215.32801290967	1555.73967108219	2163.92419676904	2757.92388349445	1811.84172831847	69.3966182589114	519.345473318417	41.4566753292646	800.676807956508	25.319272447713	157.319490460948	14.1712486854549	5.48029534033271	9.50713025828662	43.3056796394443	208.145224387949	418.940432174712	3.96602777735724	6.57393272922941	23.5159832607172	90.2515382330191	148.299138003062	8	24	1475	5001	1229	2472	3191	482	109	1431277.49943442	1702527.27876775	2451222.14267071	2654799.4831624	2542518.86888291	27270.9940650489	26827.5467241922	39094.0739509829	43995.4640496724	43981.2167583012	649.762971306045	-295.915470975752	-42.5493068569111	51.6775497958325	-78.9378256868045
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Int5_BC7_1_12002"	286079.6648119	20201	13750	1551	29	4506	16669	3158.97896825397	169.59	263.958330555155	286288.033764606	852	5397	1645.31	1307	7385	9904	21623	246	36870	0	0	-179.3193	4077.93852309	74988.2920999999	264	301	0	11	16	4	0	28	19	380	0	15	32	48	13	14	29	10	0	56	0	1997	1184	1447	944	18	16	362	1571	30	0	0	185.058681461642	105524	2641894	34234	40635.9192756003	1158.1698643491	17852.9686337209	11971.7638304795	4773.37604410819	3554.18907410111	0	91800.11	537.702317127317	0	277.703777341466	297.356970826763	1544.99343946186	2621.86893881408	323.195897129604	5132.51282050163	12014.0651518806	548.442868984023	7591.9525008373	766.639172470531	92.4131896013148	1298.06800175497	1416.18375105832	509.039308232674	14.7623142598104	105.177584040645	16.5316467668539	261.246008472977	220.332493846011	59.6022206203805	0	0	0	0	6	0	1280	24	2326	3	275	3025	2326	1	23	1353	2309	376	278	3	168	2	0	497	55	4	0	74	265	280	37	133	0	1575	1551	1275	65	163	0	0	0	0	0	0	1	28	0	7	7	44	25	6	67	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16723.2380171093	7560.78160762071	4478.57622385978	264.558735433509	2015266.51000001	339.165057500002	557055	14730.4018143415	9591.92092413411	8951.74398337515	7299.47778260472	5891.02546970426	4736.21888924547	3380.7135805566	2438.60031902248	11362.7872675096	6615.26838760291	5169.36274823446	3658.05931765387	2581.66333402548	1786.36623402041	1101.46437696573	694.543086306871	3799.03290790217	5878.72636209013	8656.45413882609	1461.33372881491	2015.73850860681	2556.92792557709	1733.76559810292	67.7162047155881	497.815024111416	44.0146938609479	761.130032388496	25.6298207437482	146.592102473092	13.8815591695032	4.13576839632602	8.5329496281881	39.021666963309	190.693516104306	382.855755542657	3.17341874907672	5.98920692437569	21.1208850777375	81.6758442953474	133.626277477905	7	19	1420	4760	1121	2320	2994	432	100	1347502.37879231	1600587.05595049	2299342.02942548	2490471.75830486	2385323.18417611	25955.0507588077	25394.2592106187	37107.3922104711	41720.2289916012	41610.6275617704	624.216140392368	-283.185322440445	-43.9413222133618	52.6191869301309	-76.1949283489756
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Rd1_RA8_1_11929"	279512.14013703	19710	13415	1503	32	4418	16459	3092.2869047619	126.147	262.961031395501	279716.912462403	833	5190	1599.34	1265	7017	9635	21110	241	36169	0	0	-208.0553	3783.14500037	73241.0166999999	250	283	0	10	7	7	0	24	15	359	0	13	39	50	15	14	33	12	0	48	0	1942	1131	1427	910	19	10	362	1523	28	0	0	179.901958971854	103042	2561811	33465	39661.3639746946	1122.73328107262	17440.195311532	11746.5769743011	4629.33293458967	3453.49456633856	0	90018.8600000001	520.502328227328	0	268.765370915528	288.043226181164	1518.00251671554	2619.11594058356	299.787883415749	5135.62735132578	11838.325657461	526.023758862123	7639.65388248731	734.486255747093	83.6784347661252	1269.50974108964	1427.77493623562	500.874162384775	12.7837168074393	96.9360691457816	18.4237466972217	245.750197795386	213.860249566115	56.0084060824612	0	0	0	0	4	1	1257	20	2309	2	276	2899	2372	0	24	1282	2234	353	258	4	166	4	1	477	55	4	1	59	271	287	35	117	0	1569	1479	1271	61	138	0	0	0	0	0	0	0	32	0	9	4	47	25	3	72	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16299.9676782765	7362.25232771821	4343.9643237899	263.33170921586	1991655.95000001	332.997230851771	542909	14365.7216066312	9360.36230434465	8735.6726668415	7132.14921287844	5766.0756329623	4621.06966320731	3299.05724932082	2379.40121564906	11112.4954141323	6487.87116634592	5077.44686231822	3601.26640854512	2550.04197367118	1760.45830595992	1087.38233143968	686.109370941443	3702.01318048044	5754.6022853196	8446.90372219833	1435.16824579684	1989.1007377204	2516.77203422562	1692.76569476889	67.7361477667124	479.568404298329	38.5967004524858	746.794125796455	24.6601066416092	142.666490389344	12.6745105512425	4.50179380011045	7.19268483743549	38.1607587948694	185.753808869274	373.81023495233	3.45317113782698	4.81486122633976	20.8562788452254	80.2691229445787	131.347564463911	6	20	1353	4542	1101	2334	2973	440	92	1319924.55439919	1567429.69848106	2250726.79958274	2438739.51854236	2339202.67663011	25410.5515655761	24885.9923445552	36265.9337536701	40845.3836704741	40766.5704821702	610.62588519165	-278.095224362812	-43.0980488438276	50.5488953301662	-69.6295673489069
"neg_DANCE_RDvsIR_2021_PG_Hyphir_Rd2_RB7_1_11939"	285316.867338101	20128	13768	1468	28	4519	16895	3115.2369047619	149.221	268.547698780216	285529.167638011	857	5383	1650	1285	7142	9863	21543	203	37023	0	0	-175.2572	3925.6552543	74997.2965	267	284	0	9	16	5	0	25	19	357	0	12	30	48	18	15	25	10	0	40	0	1979	1161	1428	923	17	13	350	1565	34	0	0	183.821381386908	105118	2623547	34218	40492.0164710346	1148.07457924632	17585.7659208103	11999.8547609401	4529.03776299847	3529.64747004123	0	91282.28	534.168384393384	0	275.551023589084	296.379197795995	1591.38596239352	2635.11077791635	314.499619534459	5292.13924999461	12257.5074455283	559.116051120021	7841.09019141712	774.878235864905	93.7949882790866	1311.91298630269	1423.47333989439	487.522122855982	10.9782826657157	91.5020465844367	16.318717319394	231.707817264243	205.778699063683	60.3330923556278	0	0	0	0	6	1	1287	21	2410	3	285	2967	2398	0	29	1293	2294	381	270	4	158	2	0	475	44	4	0	60	258	288	31	124	0	1650	1496	1272	69	131	0	0	0	0	0	0	0	28	0	9	6	47	23	3	72	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16669.4630360838	7542.10326932367	4463.79471633141	269.215197834896	2044373.60000001	333.711666599822	555749	14677.2320638609	9558.83523085604	8910.59004576669	7278.55479039745	5880.67536366267	4718.23970044612	3373.46614869529	2426.73298700592	11360.6905264353	6624.76754261659	5178.43338966415	3670.1262066755	2596.57388473608	1795.85022965024	1109.91085640217	697.971248336968	3784.45879864986	5880.16797963731	8654.0369061993	1467.74014971102	2035.29289412473	2587.10585527541	1722.31215802492	67.8113009989526	495.590632781257	42.7208389804086	759.865405996593	24.9916821926483	149.324517114522	14.315604552405	3.80121740696313	7.91213733916261	36.9913784203456	187.163985404457	381.729507443931	2.66632172964549	5.38675392242942	19.9850408313472	80.8762387506083	134.93928858861	7	25	1357	4692	1134	2336	3092	464	97	1349434.06911981	1602503.92544924	2302096.60168096	2499594.83753008	2393480.0028018	25888.4217280893	25310.2565947027	36867.0845711528	41648.5240279018	41532.0823612441	617.049784538731	-276.667324646902	-48.926602628382	50.980908816205	-69.1019872993108
